open_idx,close_idx,side,entry_price,close_price,qty,pnl_usd,pnl_pct,close_reason,confluence_score,duration_candles
0,1,SHORT,192.55,194.54500000000002,0.051934562451311346,-0.10760945209036638,-0.05380472604518319,SL,4,1
0,6,LONG,0.09311,0.09160357142857142,107.3998496402105,-0.16579020206514608,-0.08289510103257304,SL,4,6
0,2,LONG,0.0048295,0.004763657142857142,2070.6077233668084,-0.14033472852853826,-0.07016736426426913,SL,4,2
0,2,SHORT,1.806,1.7685000000000002,5.537098560354374,0.20364119601328828,0.10182059800664414,TP,4,2
0,1,LONG,0.07782,0.07665428571428572,192.75250578257518,-0.230694349597973,-0.07689811653265767,SL,5,1
0,2,LONG,92436.0,93108.75,5.409147951014756e-05,0.034390042840451766,0.034390042840451766,TP,3,2
0,4,LONG,2.1364,2.114307142857143,2.3403856955626288,-0.05370580683125097,-0.05370580683125097,SL,3,4
0,5,SHORT,4.621,4.701642857142858,1.0820168794633196,-0.08925693263672066,-0.08925693263672066,SL,3,5
0,1,LONG,14.081,14.178,0.35508841701583693,0.032443576450536644,0.032443576450536644,SOFT_EXIT,3,1
0,5,SHORT,0.14717,0.1489242857142857,101.92294625263301,-0.18480196856890416,-0.06160065618963472,SL,5,5
0,2,LONG,3194.48,3169.475,0.0015651999699481606,-0.04113782524855393,-0.04113782524855393,SL,3,2
0,3,LONG,26.409,27.110464285714286,0.37865879056382296,0.261615618052288,0.130807809026144,TP,4,3
0,6,SHORT,490.71,497.16499999999996,0.010189317519512544,-0.06777204458845332,-0.06777204458845332,SL,3,6
0,2,LONG,1.8967,1.9386035714285714,5.272315073548795,0.21692883127838547,0.10846441563919273,TP,4,2
0,6,SHORT,0.0069095,0.0070047,723.6413633403286,-0.07089065778999938,-0.07089065778999938,SOFT_EXIT,3,6
0,1,SHORT,1.6574,1.6248928571428571,6.033546518643659,0.1921333586167663,0.09606667930838315,TP,4,1
0,1,SHORT,74.62,75.805,0.06700616456714018,-0.08140230501206126,-0.08140230501206126,SL,3,1
0,9,LONG,0.6377,0.6248642857142858,15.681354869060685,-0.20528139071215748,-0.10264069535607874,SL,4,9
0,4,SHORT,1.5561,1.598,9.63948332369385,-0.4098943512627728,-0.13663145042092426,SL,5,4
0,18,LONG,0.4781,0.487325,10.458063166701526,0.0944756327128214,0.0944756327128214,TP,3,18
0,2,SHORT,0.15039,0.15149,33.246891415652634,-0.03857158055721849,-0.03857158055721849,SOFT_EXIT,3,2
0,1,LONG,0.08399,0.08309928571428571,119.06179307060366,-0.1100500399707449,-0.05502501998537245,SL,4,1
0,1,LONG,520.11,512.7371428571429,0.01922670204379843,-0.145755727497205,-0.0728778637486025,SL,4,1
0,8,LONG,0.0688,0.06719285714285714,145.34883720930233,-0.23759634551495096,-0.11879817275747548,SL,4,8
0,1,LONG,3194.48,3231.6692857142857,0.0031303999398963212,0.11241733776478703,0.056208668882393516,TP,4,1
0,1,LONG,92006.4,92062.2,0.0001630321368948247,0.003097193238731693,0.0010323977462438976,SOFT_EXIT,5,1
0,3,LONG,136.45,138.93464285714285,0.07328691828508611,0.17809181803905158,0.08904590901952579,TP,4,3
0,3,SHORT,2.155,2.192571428571428,6.960556844547565,-0.26751806430228564,-0.08917268810076188,SL,5,3
0,2,SHORT,169.73,172.34071428571428,0.0589171036351853,-0.15781572413328787,-0.07890786206664394,SL,4,2
0,1,LONG,14.481,14.761607142857143,0.3452800220979214,0.09488804048654886,0.09488804048654886,TP,3,1
0,2,SHORT,0.19,0.191,26.31578947368421,-0.02831578947368423,-0.02831578947368423,SOFT_EXIT,3,2
0,1,LONG,28.237,27.734142857142857,0.17707263519495697,-0.09104223941232104,-0.09104223941232104,SL,3,1
0,10,SHORT,1.8782,1.9223214285714287,2.6621233095516983,-0.11945668345072048,-0.11945668345072048,SL,3,10
0,9,SHORT,71.08,68.61142857142858,0.07034327518289252,0.1716473993086257,0.1716473993086257,TP,3,9
0,3,LONG,0.0067413,0.00660095,2225.090116149704,-0.31829139780161103,-0.106097132600537,SL,5,3
0,13,LONG,14.468,14.292142857142856,0.3455902681780481,-0.06277451716102557,-0.06277451716102557,SL,3,13
0,4,SHORT,2.248,2.2052714285714288,2.2241992882562274,0.09303685815963399,0.09303685815963399,TP,3,4
0,2,LONG,0.08718,0.08586142857142856,114.7052076164258,-0.15524700947137338,-0.07762350473568669,SL,4,2
0,1,LONG,1.8498,1.8462,2.702994918369553,-0.01173078170613052,-0.01173078170613052,SOFT_EXIT,3,1
0,5,SHORT,483.81,473.56392857142856,0.020669270994812014,0.20777882698934377,0.10388941349467189,TP,4,5
0,17,SHORT,26.899,26.203107142857142,0.37176103200862487,0.2547058467388597,0.12735292336942985,TP,4,17
0,11,SHORT,91143.6,90327.25714285715,5.4858487046814035e-05,0.04278333405433031,0.04278333405433031,TP,3,11
0,1,SHORT,455.14,439.5496428571429,0.021971261589840488,0.3385398150647515,0.16926990753237575,TP,4,1
0,1,LONG,2.731,2.6867142857142854,3.6616623947272062,-0.16615933462363414,-0.08307966731181707,SL,4,1
